block,trialno,stim1,stim2,matching,mask,duration,nframes,SF,background,staircasenr,rt,acc,contrast
block-1,0,ID05_IM05.bmp,ID04_IM04.bmp,diff,BG02_ID05_IM05_HSF.bmp,150,9,HSF,BG02.bmp,2,1.0257118000008631,0,33.00978026836224
block-1,1,ID05_IM04.bmp,ID05_IM01.bmp,same,BG01_ID05_IM04_HSF.bmp,150,9,HSF,BG01.bmp,1,1.0084659999993164,1,33.00978026836224
